"가구번호","여행구분1","여행구분2","여행 월","여행 번째","당일/숙박여행 여부","여행 출발 년","여행 출발 월","여행 출발 일","여행 도착 년","여행 도착 월","여행 도착 일","여행 박","여행 일","여행 시기_주중","여행 시기_주말","여행 시기_휴가/방학","여행 시기_설날/추석","여행 시기_공휴일","여행 주 목적","여행 정보 주요 획득지_1순위","여행 정보 주요 획득지_2순위","참고한 인터넷 사이트_1순위","참고한 인터넷 사이트_2순위","동반자 수_동거 가족이나 친척","동반자 수_비동거 가족이나 친척","동반자 수_그 외 동행자","그 외 동행자 유형_친구/연인","그 외 동행자 유형_(직장)동료","그 외 동행자 유형_단체/모임","그 외 동행자 유형_기타","여행 지출 비용_총비용","여행 지출 비용_출발전 지출비용","여행지 지출비용_단체비용","여행지 지출비용_여행사 상품구입비","여행지 지출비용_숙박비","여행지 지출비용_교통비","여행지 지출비용_식/음료비","여행지 지출비용_문화/오락시설 이용료/관람료","여행지 지출비용_스포츠/레포츠 용품대여/구입비, 경기관람료","여행지 지출비용_기념품 및 쇼핑비","여행지 지출비용_여행지에서 여행관련용품 구입비","여행지 지출비용_기타비용","여행 출발 전 사전예약을 통해  이용한 서비스 여부","사전예약을 한 서비스_숙박시설","사전예약을 한 서비스_교통수단","사전예약을 한 서비스_차량대여/렌트","사전예약을 한 서비스_관광명소","사전예약을 한 서비스_레저시설","사전예약을 한 서비스_체험프로그램","사전예약을 한 서비스_기타","여행상품 구매 또는 이용 여부","구매한 여행상품","구매한 여행상품_부분 패키지 상품(교통)","구매한 여행상품_부분 패키지 상품(차량임대)","구매한 여행상품_부분 패키지 상품(숙박시설)","구매한 여행상품_부분 패키지 상품(레저시설)","구매한 여행상품_부분 패키지 상품(기타)","단체회비/단체경비에 여행상품 구매 비용 포함 여부","항목별 만족도_자연경관","항목별 만족도_문화유산","항목별 만족도_교통","항목별 만족도_숙박시설","항목별 만족도_식당 및 음식","항목별 만족도_쇼핑","항목별 만족도_관광정보 및 안내시설","항목별 만족도_관광지 편의시설","항목별 만족도_지역 관광종사자의 친절성","항목별 만족도_체험프로그램","항목별 만족도_관광지 물가","항목별 만족도_관광지 혼잡도","가중치"
11514,1,2,8,121448,2,2017,8,18,2017,8,19,1,2,1,2,,,,1,3,2,,,4,1,1,,,,,99999.9999999999,0,99999.9999999999,0,0,0,0,0,0,0,0,0,1,1,,,,,6,,2,,,,,,,2,4,4,5,4,3,9,4,3,4,9,4,3,5203.37732603323
11514,1,2,9,121452,1,2017,9,5,2017,9,5,0,1,1,,,,,1,3,7,,,4,1,1,,,,,99999.9999999999,0,99999.9999999999,0,0,0,0,0,0,0,0,0,2,,,,,,,,2,,,,,,,2,5,4,4,9,4,4,3,4,4,4,3,4,5203.37732603323
11515,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11516,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11517,1,1,3,101926,1,2017,3,18,2017,3,18,0,1,,2,,,,1,8,3,,,4,1,1,,,,,30000,30000,0,0,0,0,0,0,0,0,0,0,1,,2,,,5,,,2,,,,,,,,4,9,4,9,4,9,5,4,4,9,4,4,3771.98635490947
11517,1,1,5,101921,1,2017,5,6,2017,5,6,0,1,,2,,,,1,3,4,1,2,4,1,13,1,,,,60000,30000,0,0,0,0,30000,0,0,0,0,0,1,,2,,,5,,,2,,,,,,,,3,9,4,9,4,9,4,3,4,2,4,1,3771.98635490947
11517,1,1,5,101922,1,2017,5,14,2017,5,14,0,1,,2,,,,1,4,9,1,3,4,1,1,,,,,30000,0,0,0,0,0,20000,0,0,10000,0,0,1,,2,,,5,,,2,,,,,,,,9,9,4,9,4,4,4,4,4,4,4,3,3771.98635490947
11517,1,2,12,122300,1,2017,12,14,2017,12,14,0,1,1,,,,,1,1,2,,,4,1,1,,,,,116500,0,0,0,0,50000,37500,20000,0,0,0,9000,2,,,,,,,,2,,,,,,,,4,4,4,9,3,9,3,4,3,9,2,3,3771.98635490947
11517,1,2,8,122292,1,2017,8,11,2017,8,11,0,1,1,,,,,1,8,2,,,3,1,1,,,,,50000,30000,0,0,0,0,20000,0,0,0,0,0,2,,,,,,,,2,,,,,,,,3,9,4,9,3,9,4,3,4,9,3,3,3771.98635490947
11519,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11520,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11521,2,1,1,200382,2,2017,1,13,2017,1,19,6,7,1,2,3,,,1,4,5,1,5,2,1,1,,,,,3000000,1000000,0,0,1000000,300000,500000,100000,0,0,100000,0,1,1,2,,,,,,1,1,,,,,,,3,4,4,4,3,3,3,3,4,9,2,3,5192.73086572826
11523,1,1,4,101953,1,2017,4,4,2017,4,4,0,1,1,,,,,1,3,2,,,2,1,2,1,,,,40000,0,0,0,0,10000,30000,0,0,0,0,0,2,,,,,,,,2,,,,,,,,9,3,2,9,2,9,3,3,2,9,2,2,5192.73086572826
11523,1,1,5,101959,1,2017,5,8,2017,5,8,0,1,1,,,,,1,3,2,,,2,1,1,,,,,312000,0,0,0,0,0,312000,0,0,0,0,0,2,,,,,,,,2,,,,,,,,9,9,4,9,4,9,4,4,4,9,4,4,5192.73086572826
11523,1,2,10,119906,1,2017,10,17,2017,10,17,0,1,1,,,,,1,1,3,,,2,1,5,,,3,,50000,0,50000,0,0,0,0,0,0,0,0,0,2,,,,,,,,1,2,1,,,,,1,3,3,4,9,3,9,2,3,3,9,4,3,5192.73086572826
11523,1,2,7,101969,2,2017,7,17,2017,7,18,1,2,1,,,,,1,3,2,,,2,1,14,,,3,,150000,0,150000,0,0,0,0,0,0,0,0,0,2,,,,,,,,2,,,,,,,2,4,4,3,3,2,9,3,4,3,3,3,3,5192.73086572826
11523,1,2,7,101971,2,2017,7,24,2017,7,25,1,2,1,,,,,1,3,6,,,2,1,8,,,3,,862380,165030,0,0,0,150000,464350,83000,0,0,0,0,2,,,,,,,,2,,,,,,,,4,3,2,4,2,3,3,2,2,9,2,2,5192.73086572826
11523,1,2,8,101949,1,2017,8,12,2017,8,12,0,1,,2,,,,1,2,3,,,2,1,1,,,,,50000,0,0,0,0,10000,40000,0,0,0,0,0,2,,,,,,,,2,,,,,,,,3,3,4,9,3,9,3,3,3,9,3,3,5192.73086572826
11523,1,2,8,119899,2,2017,8,13,2017,8,15,2,3,1,2,3,,5,1,3,8,,,2,1,1,,,,,2500000,0,2500000,0,0,0,0,0,0,0,0,0,2,,,,,,,,1,2,,,3,,,1,4,4,3,4,3,9,3,4,4,9,3,4,5192.73086572826
11523,2,2,12,201152,2,2017,12,21,2017,12,26,5,6,1,2,,,5,1,1,3,,,2,1,16,,,3,,3850000,50000,50000,2520000,0,0,0,0,0,1180000,50000,0,1,1,2,,4,,,,1,1,,,,,,1,4,5,3,4,4,3,3,2,3,3,3,2,5192.73086572826
11523,2,2,12,201155,2,2017,12,21,2017,12,26,5,6,1,2,,,5,1,1,3,,,2,1,16,,,3,,3850000,50000,50000,2520000,0,0,0,0,0,1180000,50000,0,1,1,2,,4,,,,1,1,,,,,,1,3,4,3,4,4,3,3,2,3,3,3,2,5192.73086572826
11525,1,1,5,106338,1,2017,5,3,2017,5,3,0,1,,,,,5,1,2,4,1,3,2,1,1,,,,,100000,0,0,0,0,50000,50000,0,0,0,0,0,2,,,,,,,,2,,,,,,,,3,3,3,9,2,2,3,3,3,9,2,2,4390.59720274275
11525,1,2,7,119966,1,2017,7,15,2017,7,15,0,1,,2,,,,1,2,3,,,2,1,1,,,,,200000,0,0,0,0,0,150000,0,0,50000,0,0,2,,,,,,,,2,,,,,,,,4,4,4,9,3,1,3,3,3,9,1,2,4390.59720274275
11525,1,2,8,119967,2,2017,8,3,2017,8,4,1,2,1,,,,,3,5,6,,,2,1,1,,,,,100000,0,100000,0,0,0,0,0,0,0,0,0,2,,,,,,,,2,,,,,,,2,4,4,3,1,1,1,2,2,2,3,3,3,4390.59720274275
11525,1,2,8,119976,1,2017,8,1,2017,8,1,0,1,1,,3,,,1,2,3,,,3,1,1,,,,,300000,0,0,0,0,0,300000,0,0,0,0,0,2,,,,,,,,2,,,,,,,,4,4,4,9,1,3,4,4,3,9,1,1,4390.59720274275
11528,1,2,12,120611,2,2017,12,29,2017,12,30,1,2,1,2,,,,1,2,4,1,2,2,1,1,,,,,550000,0,0,0,200000,50000,200000,0,0,100000,0,0,1,1,,,,,,,2,,,,,,,,3,9,2,3,5,4,4,4,4,9,3,2,5513.93683910798
11528,1,2,8,120605,2,2017,8,7,2017,8,8,1,2,1,,,,,1,2,6,,,2,1,1,,,,,450000,0,0,0,150000,100000,80000,0,0,0,120000,0,1,1,,,,,,,2,,,,,,,,3,9,4,4,4,4,4,4,4,9,3,3,5513.93683910798
11528,2,1,5,200608,2,2017,5,1,2017,5,6,5,6,1,2,,,5,1,2,8,,,4,1,1,,,,,5500000,300000,0,0,1000000,3000000,500000,0,0,450000,250000,0,1,1,2,,,,,,1,1,,,,,,,4,9,3,4,4,3,4,5,4,9,3,4,5513.93683910798
11531,1,1,4,100849,1,2017,4,11,2017,4,11,0,1,1,,,,,1,8,6,,,5,1,1,,,,,120000,20000,0,0,0,0,100000,0,0,0,0,0,2,,,,,,,,1,2,1,,,4,5,,3,3,4,9,3,9,5,4,4,9,3,3,4054.86180800984
11531,1,1,5,102161,2,2017,5,2,2017,5,3,1,2,1,,,,5,1,2,5,,,5,3,1,,,,,500000,200000,0,50000,0,50000,150000,50000,0,0,0,0,2,,,,,,,,1,2,,2,3,,,,5,5,5,5,5,5,5,5,4,4,4,4,4054.86180800984
11531,1,1,5,102162,2,2017,5,16,2017,5,18,2,3,1,,,,,1,8,6,,,5,1,1,,,,,800000,200000,0,0,300000,100000,200000,0,0,0,0,0,2,,,,,,,,1,2,,2,3,,,,5,5,3,5,4,4,5,3,4,4,4,4,4054.86180800984
11531,1,2,10,116514,2,2017,10,19,2017,10,20,1,2,1,,,,,1,2,8,,,4,1,5,1,,,,399999.999999999,99999.9999999999,0,0,99999.9999999999,49999.9999999998,120000,0,0,30000,0,0,2,,,,,,,,1,1,,,,,,,5,5,4,5,5,4,4,4,4,4,5,4,4054.86180800984
11531,1,2,8,100847,2,2017,8,4,2017,8,5,1,2,1,2,,,,1,2,8,,,5,4,1,,,,,400000,200000,0,0,100000,30000,50000,0,0,20000,0,0,2,,,,,,,,1,2,,2,3,,5,,5,9,4,4,4,4,4,4,4,9,4,4,4054.86180800984
11531,1,2,8,100848,2,2017,8,7,2017,8,8,1,2,1,,,,,1,6,8,,,3,1,1,,,,,400000,120000,0,0,70000,40000,100000,40000,0,0,30000,0,2,,,,,,,,1,2,,2,3,,5,,4,4,3,5,4,4,4,5,4,4,4,4,4054.86180800984
11531,2,1,1,200066,2,2017,1,26,2017,1,30,4,5,1,2,,4,,1,8,2,,,5,1,1,,,,,4000000,500000,0,0,300000,1000000,300000,300000,800000,500000,300000,0,1,,2,,,,,,1,1,,,,,,,5,5,5,4,4,4,4,4,4,4,4,4,4054.86180800984
11531,2,2,12,200939,2,2017,12,19,2017,12,31,12,13,1,2,,,5,4,8,2,,,3,1,1,,,3,,3500000,500000,0,0,500000,600000,500000,800000,0,500000,100000,0,2,,,,,,,,1,1,,,,,,,5,5,4,5,3,4,4,4,4,5,4,4,4054.86180800984
11532,1,2,12,122069,1,2017,12,28,2017,12,28,0,1,1,,,,,1,4,7,1,3,2,1,1,,,,,82800,0,0,0,0,9400,22800,0,0,50600,0,0,2,,,,,,,,2,,,,,,,,9,9,4,9,4,3,3,3,3,9,1,2,10918.0514627426
11532,1,2,8,122063,2,2017,8,2,2017,8,5,3,4,1,2,3,,,1,10,4,6,1,3,1,1,,,,,930000,250000,0,0,120000,150000,210000,99999.9999999999,99999.9999999999,0,0,0,1,1,,,,,,,2,,,,,,,,5,4,2,4,5,3,3,4,4,3,3,4,10918.0514627426
11533,1,1,3,300464,1,2017,3,5,2017,3,5,0,1,,2,,,,3,8,11,,,2,1,1,,,,,150000,0,0,0,0,0,30000,0,0,0,0,120000,2,,,,,,,,2,,,,,,,,4,5,5,9,5,9,5,4,4,9,3,4,11698.6978491587
11533,1,1,5,302760,2,2017,5,5,2017,5,7,2,3,,2,,,5,1,4,8,3,1,2,1,1,,,,,375000,140000,0,0,200000,0,35000,0,0,0,0,0,1,1,2,,,,,,2,,,,,,,,4,9,3,5,4,9,4,4,3,9,2,4,11698.6978491587
11533,1,2,8,302762,2,2017,8,1,2017,8,3,2,3,1,,3,,,1,8,4,3,1,2,1,1,,,,,600000,40000,0,0,400000,20000,140000,0,0,0,0,0,1,1,2,,,,,,2,,,,,,,,5,9,4,4,4,9,4,4,4,9,4,4,11698.6978491587
11533,2,1,1,400071,2,2017,1,26,2017,1,29,3,4,1,,,4,,1,4,9,3,1,2,1,1,1,2,,,2100000,1600000,0,0,0,50000,150000,50000,0,200000,50000,0,1,1,2,,4,,,7,1,2,,2,,,,,2,2,4,3,1,3,3,4,4,4,4,3,11698.6978491587
11534,1,2,12,116573,2,2017,12,30,2017,12,31,1,2,,2,,,,1,8,3,,,2,1,4,1,,,,200000,0,150000,0,0,0,50000,0,0,0,0,0,2,,,,,,,,2,,,,,,,2,5,9,4,4,4,5,5,5,4,5,5,5,5729.86387666774
11534,1,2,7,100474,1,2017,7,18,2017,7,18,0,1,1,,,,,1,6,5,,,2,1,1,,,,,60000,10000,0,0,0,5000,20000,5000,20000,0,0,0,1,,2,,,5,,,2,,,,,,,,5,5,5,9,4,9,5,5,5,9,4,4,5729.86387666774
11534,1,2,8,116556,2,2017,8,28,2017,8,29,1,2,1,,,,,1,5,6,,,2,1,1,,,,,250000,100000,0,0,40000,30000,50000,0,30000,0,0,0,2,,,,,,,,2,,,,,,,,5,5,4,4,5,4,4,4,5,5,5,5,5729.86387666774
11536,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11537,1,2,12,116013,2,2017,12,30,2017,12,31,1,2,,2,,,,1,3,6,,,2,1,4,1,,,,150000,50000,100000,0,0,0,0,0,0,0,0,0,2,,,,,,,,2,,,,,,,2,3,9,4,4,4,4,3,4,4,4,4,4,13277.491183385
11537,1,2,8,116001,2,2017,8,1,2017,8,3,2,3,1,,3,,,1,3,6,,,2,1,6,1,,,,300000,50000,200000,0,0,0,0,0,0,50000,0,0,2,,,,,,,,2,,,,,,,2,5,5,4,4,5,4,4,4,4,4,4,4,13277.491183385
11538,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11542,1,2,8,117095,2,2017,8,1,2017,8,3,2,3,1,,3,,,1,2,8,,,4,6,1,,,,,250000,50000,0,0,0,60000,40000,50000,50000,0,0,0,2,,,,,,,,2,,,,,,,,4,4,4,9,5,4,4,3,3,4,4,4,3729.11137066113
11542,1,2,8,117096,1,2017,8,6,2017,8,6,0,1,,2,,,,1,8,6,,,4,1,1,,,,,100000,30000,0,0,0,30000,30000,0,10000,0,0,0,2,,,,,,,,2,,,,,,,,5,5,4,9,4,5,4,4,4,4,4,4,3729.11137066113
11544,1,2,8,302484,1,2017,8,1,2017,8,1,0,1,1,,3,,,1,4,8,1,3,3,1,1,,,,,400000,100000,0,0,0,50000,50000,200000,0,0,0,0,1,,2,3,,,,,2,,,,,,,,4,3,3,9,3,3,3,4,4,4,2,2,4616.79139804267
11545,1,2,10,116859,1,2017,10,22,2017,10,22,0,1,,2,,,,1,8,6,,,4,1,1,,,,,100000,20000,0,0,0,10000,15000,50000,0,5000,0,0,2,,,,,,,,2,,,,,,,,5,5,4,9,5,5,5,4,4,5,5,5,5327.83700054694
11545,1,2,11,116865,1,2017,11,4,2017,11,4,0,1,,2,,,,1,8,6,,,3,1,2,1,,,,10000,0,0,0,0,0,10000,0,0,0,0,0,2,,,,,,,,2,,,,,,,,3,3,5,9,4,3,4,4,4,4,4,4,5327.83700054694
11545,1,2,12,116872,1,2017,12,2,2017,12,2,0,1,,2,,,,1,6,8,,,4,1,1,,,,,50000,0,0,0,0,0,20000,20000,10000,0,0,0,2,,,,,,,,2,,,,,,,,3,3,4,9,5,4,5,5,4,4,4,4,5327.83700054694
11545,1,2,7,100509,1,2017,7,5,2017,7,5,0,1,1,,,,,1,8,4,1,3,4,1,1,,,,,100000,20000,0,0,0,0,20000,0,60000,0,0,0,1,,2,,,5,,,2,,,,,,,,3,9,5,9,4,9,5,5,4,5,5,3,5327.83700054694
11546,1,1,2,107090,2,2017,2,4,2017,2,5,1,2,,2,,,,1,2,6,,,3,6,1,,,,,180000,0,0,0,60000,60000,40000,0,0,0,0,20000,2,,,,,,,,2,,,,,,,,4,9,4,4,4,9,3,4,4,4,4,4,12784.0883843776
11546,1,1,2,107092,1,2017,2,21,2017,2,21,0,1,1,,,,,1,2,11,,,2,13,1,,,,,94000,0,0,0,0,50000,20000,0,0,0,0,24000,2,,,,,,,,2,,,,,,,,4,9,4,9,4,9,3,4,4,4,4,4,12784.0883843776
11546,1,1,5,107098,2,2017,5,6,2017,5,7,1,2,,2,,,,1,2,4,1,7,3,3,1,,,,,150000,0,0,0,0,50000,50000,20000,0,0,0,30000,2,,,,,,,,2,,,,,,,,4,9,4,4,4,9,4,4,4,4,4,4,12784.0883843776
11546,1,1,5,107099,2,2017,5,27,2017,5,28,1,2,,2,,,,1,3,4,1,7,3,1,1,,,,,112400,0,0,0,0,62400,50000,0,0,0,0,0,2,,,,,,,,2,,,,,,,,4,9,4,4,4,9,3,4,4,9,4,5,12784.0883843776
11546,1,2,10,119230,2,2017,10,14,2017,10,15,1,2,,2,,,,1,2,4,1,7,3,1,1,,,,,135000,50000,0,0,25000,0,30000,30000,0,0,0,0,2,,,,,,,,2,,,,,,,,4,9,4,4,4,9,4,4,4,9,4,4,12784.0883843776
11546,1,2,10,119231,1,2017,10,18,2017,10,18,0,1,1,,,,,1,3,8,,,2,1,6,1,,,6,150000,0,0,0,0,30000,60000,60000,0,0,0,0,2,,,,,,,,2,,,,,,,,4,9,4,9,4,9,4,4,4,9,3,4,12784.0883843776
11546,1,2,11,119233,2,2017,11,4,2017,11,5,1,2,,2,,,,1,4,11,1,7,3,1,1,,,,,110000,30000,0,0,30000,50000,0,0,0,0,0,0,2,,,,,,,,2,,,,,,,,4,9,4,4,4,9,3,4,3,9,4,4,12784.0883843776
11546,1,2,8,119226,2,2017,8,1,2017,8,4,3,4,1,,3,,,1,2,4,1,7,3,1,1,,,,,325000,50000,0,0,60000,65000,100000,0,50000,0,0,0,2,,,,,,,,2,,,,,,,,4,9,4,4,4,9,3,4,4,9,4,4,12784.0883843776
11546,1,2,8,119227,2,2017,8,19,2017,8,20,1,2,,2,,,,1,2,4,1,7,3,1,1,,,,,195000,0,0,0,50000,65000,50000,0,30000,0,0,0,2,,,,,,,,2,,,,,,,,4,9,4,4,4,9,3,4,4,4,3,4,12784.0883843776
11547,1,1,1,107400,1,2017,1,2,2017,1,2,0,1,1,,,,,1,2,6,,,4,1,1,,,,,100000,20000,0,0,0,0,20000,30000,10000,0,20000,0,2,,,,,,,,2,,,,,,,,4,3,4,9,4,4,4,4,4,4,4,4,4963.4263442493
11547,1,1,1,107410,1,2017,1,25,2017,1,25,0,1,1,,,,,1,3,8,,,3,1,3,1,,,,100000,0,0,0,0,5000,18000,30000,30000,0,17000,0,2,,,,,,,,2,,,,,,,,3,4,4,9,5,4,4,4,4,5,5,3,4963.4263442493
11547,1,1,2,107422,1,2017,2,19,2017,2,19,0,1,,2,,,,1,6,8,,,4,1,1,,,,,60000,10000,0,0,0,20000,20000,10000,0,0,0,0,2,,,,,,,,2,,,,,,,,4,4,4,9,4,3,4,4,4,4,4,4,4963.4263442493
11547,1,1,2,107467,1,2017,2,24,2017,2,24,0,1,1,,,,,1,3,8,,,2,1,3,1,,,,15000,0,0,0,0,0,8000,7000,0,0,0,0,2,,,,,,,,2,,,,,,,,3,3,4,9,4,4,4,4,4,4,4,4,4963.4263442493
11547,1,1,5,107469,1,2017,5,3,2017,5,3,0,1,,,,,5,1,3,8,,,2,1,3,1,,,,40000,0,0,0,0,0,10000,30000,0,0,0,0,2,,,,,,,,2,,,,,,,,4,3,4,9,4,4,4,4,4,4,4,4,4963.4263442493
11547,1,1,5,107472,1,2017,5,8,2017,5,8,0,1,1,,,,,1,2,8,,,4,1,1,,,,,70000,0,0,0,0,0,20000,50000,0,0,0,0,2,,,,,,,,2,,,,,,,,4,4,4,9,4,9,4,5,5,9,3,3,4963.4263442493
11547,1,1,6,107474,2,2017,6,17,2017,6,18,1,2,,2,,,,1,8,3,,,4,1,20,,,3,,150000,120000,0,0,0,0,0,0,0,30000,0,0,1,,,3,,5,,,2,,,,,,,,5,5,5,4,4,4,4,4,4,4,4,4,4963.4263442493
11547,1,2,8,116803,1,2017,8,23,2017,8,23,0,1,1,,,,,1,8,6,,,3,1,3,1,,,,15000,0,0,0,0,0,15000,0,0,0,0,0,2,,,,,,,,2,,,,,,,,3,3,4,9,4,4,4,3,3,4,4,4,4963.4263442493
11547,1,2,9,116807,2,2017,9,1,2017,9,3,2,3,1,2,,,,1,8,6,,,4,1,1,,,,,400000,50000,0,0,150000,60000,100000,40000,0,0,0,0,1,1,,,,,,,2,,,,,,,,5,5,5,5,4,4,5,5,5,5,4,4,4963.4263442493
11549,1,2,10,116836,2,2017,10,16,2017,10,17,1,2,1,,,,,1,8,6,,,4,1,1,,,,,300000,50000,0,0,80000,50000,100000,0,20000,0,0,0,2,,,,,,,,2,,,,,,,,5,3,4,4,5,4,4,5,4,4,4,4,5327.83700054694
11549,1,2,7,100523,1,2017,7,14,2017,7,14,0,1,1,,,,,1,8,6,,,4,1,1,,,,,50000,8000,0,0,0,0,20000,10000,10000,0,2000,0,2,,,,,,,,2,,,,,,,,3,3,4,9,4,4,4,4,4,4,4,4,5327.83700054694
11549,1,2,8,100517,1,2017,8,26,2017,8,26,0,1,,2,,,,1,6,5,,,4,1,1,,,,,30000,0,0,0,0,0,0,20000,0,10000,0,0,2,,,,,,,,2,,,,,,,,5,5,4,9,5,5,5,5,5,5,5,3,5327.83700054694
11549,1,2,8,100521,2,2017,8,20,2017,8,23,3,4,1,2,,,,1,6,4,3,5,4,1,1,,,,,1000000,150000,0,0,300000,150000,150000,50000,0,100000,100000,0,2,,,,,,,,2,,,,,,,,5,5,4,4,4,4,4,4,5,4,4,4,5327.83700054694
11549,1,2,8,116829,2,2017,8,26,2017,8,27,1,2,,2,,,,1,6,8,,,4,1,1,,,,,150000,50000,0,0,80000,0,20000,0,0,0,0,0,2,,,,,,,,2,,,,,,,,5,9,4,5,4,4,4,4,4,5,4,4,5327.83700054694
11550,1,2,12,117566,2,2017,12,16,2017,12,17,1,2,,2,,,,1,8,6,,,2,1,6,1,,,,250000,50000,150000,0,0,0,0,50000,0,0,0,0,2,,,,,,,,2,,,,,,,2,5,4,4,5,4,4,4,4,4,4,4,4,4735.91808927142
11551,1,2,11,115847,1,2017,11,5,2017,11,5,0,1,,2,,,,1,2,3,,,2,1,2,1,,,,100000,20000,0,0,0,0,30000,0,0,50000,0,0,2,,,,,,,,1,2,,2,,4,5,,5,5,4,9,5,5,4,4,4,9,4,4,7723.15728508761
11551,1,2,7,100490,2,2017,7,25,2017,7,27,2,3,1,,,,,1,1,5,,,2,1,10,1,,,,250000,200000,0,0,0,0,20000,0,0,30000,0,0,1,1,,,,,,,1,2,,2,3,,5,,5,5,5,5,4,4,4,4,4,4,4,4,7723.15728508761
11552,1,2,12,117366,1,2017,12,26,2017,12,26,0,1,1,,,,,1,6,8,,,3,1,1,,,,,79999.9999999998,0,0,0,0,0,55999.9999999998,24000,0,0,0,0,2,,,,,,,,2,,,,,,,,3,9,4,9,4,3,4,4,4,5,4,4,4552.14995054879
11553,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11554,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11555,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11558,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11559,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11560,1,2,7,121170,2,2017,7,8,2017,7,9,1,2,,2,,,,1,2,8,,,4,1,1,,,,,400000,0,0,0,0,100000,100000,200000,0,0,0,0,1,1,,,,,,,2,,,,,,,,4,4,3,4,3,9,4,4,4,9,3,4,4391.51311469752
11561,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11562,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11563,1,1,1,107621,2,2017,1,12,2017,1,13,1,2,1,,,,,1,3,2,,,4,1,4,1,,,,180000,0,150000,0,0,30000,0,0,0,0,0,0,1,1,,,,,,,2,,,,,,,2,4,9,3,5,4,9,3,4,4,9,3,3,5809.86729986145
11563,1,1,5,107609,2,2017,5,3,2017,5,4,1,2,1,,,,5,1,2,8,,,4,1,9,1,,,,220000,50000,0,0,40000,30000,100000,0,0,0,0,0,2,,,,,,,,2,,,,,,,,5,9,3,4,3,9,4,3,4,9,4,4,5809.86729986145
11563,1,2,8,122680,2,2017,8,1,2017,8,3,2,3,1,,3,,,1,8,2,,,4,1,1,,,,,500000,0,0,0,160000,100000,240000,0,0,0,0,0,2,,,,,,,,2,,,,,,,,4,5,3,4,4,9,4,3,4,9,4,3,5809.86729986145
11564,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11567,1,1,1,104024,2,2017,1,1,2017,1,2,1,2,1,,,,5,1,8,3,,,2,1,2,1,,,,100000,20000,80000,0,0,0,0,0,0,0,0,0,1,1,,,,,,,1,2,,2,,4,,2,5,5,5,5,5,9,4,5,4,4,4,4,9780.02924508637
11567,1,1,5,104028,1,2017,5,7,2017,5,7,0,1,,2,,,,1,8,3,,,2,1,1,,,,,80000,0,0,0,0,0,24000,16000,0,40000,0,0,2,,,,,,,,1,2,,2,,,5,,3,3,4,9,4,4,3,3,3,3,3,3,9780.02924508637
11567,1,2,10,116052,2,2017,10,2,2017,10,4,2,3,,,,4,5,1,8,6,,,2,1,1,,,,,400000,40000,260000,0,0,0,0,0,0,100000,0,0,2,,,,,,,,1,1,,,,,,1,5,5,4,5,5,5,5,5,5,5,5,5,9780.02924508637
11567,1,2,8,116049,2,2017,8,1,2017,8,2,1,2,1,,3,,,1,3,8,,,2,1,1,,,,,200000,0,0,0,50000,30000,50000,10000,0,30000,30000,0,2,,,,,,,,1,1,,,,,,,5,4,4,4,5,4,4,4,4,5,4,4,9780.02924508637
11568,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11572,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
